movieId,title,genres,year,title_text,year_text,genres_text,tags,content_features
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,2003,bruce almighty,year_2003 decade_2000s,Comedy Comedy Comedy Drama Drama Drama Fantasy Fantasy Fantasy Romance Romance Romance,religion classic,bruce almighty year_2003 decade_2000s Comedy Comedy Comedy Drama Drama Drama Fantasy Fantasy Fantasy Romance Romance Romance religion classic
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,2003,finding nemo,year_2003 decade_2000s,Adventure Adventure Adventure Animation Animation Animation Children Children Children Comedy Comedy Comedy,disney fish heartwarming,finding nemo year_2003 decade_2000s Adventure Adventure Adventure Animation Animation Animation Children Children Children Comedy Comedy Comedy disney fish heartwarming
6378,"Italian Job, The (2003)",Action|Crime,2003,italian job the,year_2003 decade_2000s,Action Action Action Crime Crime Crime,heist,italian job the year_2003 decade_2000s Action Action Action Crime Crime Crime heist
6380,Capturing the Friedmans (2003),Documentary,2003,capturing the friedmans,year_2003 decade_2000s,Documentary Documentary Documentary,child abuse,capturing the friedmans year_2003 decade_2000s Documentary Documentary Documentary child abuse
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,2003,2 fast 2 furious fast and the furious 2 the,year_2003 decade_2000s,Action Action Action Crime Crime Crime Thriller Thriller Thriller,,2 fast 2 furious fast and the furious 2 the year_2003 decade_2000s Action Action Action Crime Crime Crime Thriller Thriller Thriller
6385,Whale Rider (2002),Drama,2002,whale rider,year_2002 decade_2000s,Drama Drama Drama,girl power,whale rider year_2002 decade_2000s Drama Drama Drama girl power
6440,Barton Fink (1991),Drama|Thriller,1991,barton fink,year_1991 decade_1990s,Drama Drama Drama Thriller Thriller Thriller,movie business,barton fink year_1991 decade_1990s Drama Drama Drama Thriller Thriller Thriller movie business
6460,"Trial, The (Procès, Le) (1962)",Drama,1962,trial the proc s le,year_1962 decade_1960s,Drama Drama Drama,,trial the proc s le year_1962 decade_1960s Drama Drama Drama
6461,"Unforgiven, The (1960)",Drama|Western,1960,unforgiven the,year_1960 decade_1960s,Drama Drama Drama Western Western Western,,unforgiven the year_1960 decade_1960s Drama Drama Drama Western Western Western
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,2003,dumb and dumberer when harry met lloyd,year_2003 decade_2000s,Comedy Comedy Comedy,,dumb and dumberer when harry met lloyd year_2003 decade_2000s Comedy Comedy Comedy
6484,Hollywood Homicide (2003),Action|Crime|Drama,2003,hollywood homicide,year_2003 decade_2000s,Action Action Action Crime Crime Crime Drama Drama Drama,,hollywood homicide year_2003 decade_2000s Action Action Action Crime Crime Crime Drama Drama Drama
6502,28 Days Later (2002),Action|Horror|Sci-Fi,2002,28 days later,year_2002 decade_2000s,Action Action Action Horror Horror Horror SciFi SciFi SciFi,zombies,28 days later year_2002 decade_2000s Action Action Action Horror Horror Horror SciFi SciFi SciFi zombies
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,2003,charlie s angels full throttle,year_2003 decade_2000s,Action Action Action Adventure Adventure Adventure Comedy Comedy Comedy Crime Crime Crime Thriller Thriller Thriller,,charlie s angels full throttle year_2003 decade_2000s Action Action Action Adventure Adventure Adventure Comedy Comedy Comedy Crime Crime Crime Thriller Thriller Thriller
6534,Hulk (2003),Action|Adventure|Sci-Fi,2003,hulk,year_2003 decade_2000s,Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi,dogs marvel,hulk year_2003 decade_2000s Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi dogs marvel
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,2003,legally blonde 2 red white blonde,year_2003 decade_2000s,Comedy Comedy Comedy,politics,legally blonde 2 red white blonde year_2003 decade_2000s Comedy Comedy Comedy politics
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,2003,sinbad legend of the seven seas,year_2003 decade_2000s,Adventure Adventure Adventure Animation Animation Animation Children Children Children Fantasy Fantasy Fantasy,swashbuckler,sinbad legend of the seven seas year_2003 decade_2000s Adventure Adventure Adventure Animation Animation Animation Children Children Children Fantasy Fantasy Fantasy swashbuckler
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,2003,terminator 3 rise of the machines,year_2003 decade_2000s,Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi,,terminator 3 rise of the machines year_2003 decade_2000s Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi
6538,Swimming Pool (2003),Drama|Mystery|Thriller,2003,swimming pool,year_2003 decade_2000s,Drama Drama Drama Mystery Mystery Mystery Thriller Thriller Thriller,,swimming pool year_2003 decade_2000s Drama Drama Drama Mystery Mystery Mystery Thriller Thriller Thriller
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,2003,pirates of the caribbean the curse of the black pearl,year_2003 decade_2000s,Action Action Action Adventure Adventure Adventure Comedy Comedy Comedy Fantasy Fantasy Fantasy,swashbuckler,pirates of the caribbean the curse of the black pearl year_2003 decade_2000s Action Action Action Adventure Adventure Adventure Comedy Comedy Comedy Fantasy Fantasy Fantasy swashbuckler
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,2003,league of extraordinary gentlemen the a k a lxg,year_2003 decade_2000s,Action Action Action Fantasy Fantasy Fantasy SciFi SciFi SciFi,comic book superhero gothic,league of extraordinary gentlemen the a k a lxg year_2003 decade_2000s Action Action Action Fantasy Fantasy Fantasy SciFi SciFi SciFi comic book superhero gothic
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,2003,bad boys ii,year_2003 decade_2000s,Action Action Action Comedy Comedy Comedy Crime Crime Crime Thriller Thriller Thriller,,bad boys ii year_2003 decade_2000s Action Action Action Comedy Comedy Comedy Crime Crime Crime Thriller Thriller Thriller
6550,Johnny English (2003),Action|Comedy|Thriller,2003,johnny english,year_2003 decade_2000s,Action Action Action Comedy Comedy Comedy Thriller Thriller Thriller,,johnny english year_2003 decade_2000s Action Action Action Comedy Comedy Comedy Thriller Thriller Thriller
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,2002,dirty pretty things,year_2002 decade_2000s,Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller,,dirty pretty things year_2002 decade_2000s Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,2003,lara croft tomb raider the cradle of life,year_2003 decade_2000s,Action Action Action Adventure Adventure Adventure Comedy Comedy Comedy Romance Romance Romance Thriller Thriller Thriller,adventure heroine in tight suit,lara croft tomb raider the cradle of life year_2003 decade_2000s Action Action Action Adventure Adventure Adventure Comedy Comedy Comedy Romance Romance Romance Thriller Thriller Thriller adventure heroine in tight suit
6565,Seabiscuit (2003),Drama,2003,seabiscuit,year_2003 decade_2000s,Drama Drama Drama,horses,seabiscuit year_2003 decade_2000s Drama Drama Drama horses
6586,American Wedding (American Pie 3) (2003),Comedy,2003,american wedding american pie 3,year_2003 decade_2000s,Comedy Comedy Comedy,,american wedding american pie 3 year_2003 decade_2000s Comedy Comedy Comedy
6591,"Magdalene Sisters, The (2002)",Drama,2002,magdalene sisters the,year_2002 decade_2000s,Drama Drama Drama,religion,magdalene sisters the year_2002 decade_2000s Drama Drama Drama religion
6593,Freaky Friday (2003),Children|Comedy|Fantasy,2003,freaky friday,year_2003 decade_2000s,Children Children Children Comedy Comedy Comedy Fantasy Fantasy Fantasy,,freaky friday year_2003 decade_2000s Children Children Children Comedy Comedy Comedy Fantasy Fantasy Fantasy
6595,S.W.A.T. (2003),Action|Thriller,2003,s w a t,year_2003 decade_2000s,Action Action Action Thriller Thriller Thriller,,s w a t year_2003 decade_2000s Action Action Action Thriller Thriller Thriller
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,2003,freddy vs jason,year_2003 decade_2000s,Action Action Action Horror Horror Horror Thriller Thriller Thriller,,freddy vs jason year_2003 decade_2000s Action Action Action Horror Horror Horror Thriller Thriller Thriller
6617,Open Range (2003),Western,2003,open range,year_2003 decade_2000s,Western Western Western,,open range year_2003 decade_2000s Western Western Western
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,2001,shaolin soccer siu lam juk kau,year_2001 decade_2000s,Action Action Action Comedy Comedy Comedy,,shaolin soccer siu lam juk kau year_2001 decade_2000s Action Action Action Comedy Comedy Comedy
6619,Uptown Girls (2003),Comedy,2003,uptown girls,year_2003 decade_2000s,Comedy Comedy Comedy,,uptown girls year_2003 decade_2000s Comedy Comedy Comedy
6620,American Splendor (2003),Comedy|Drama,2003,american splendor,year_2003 decade_2000s,Comedy Comedy Comedy Drama Drama Drama,,american splendor year_2003 decade_2000s Comedy Comedy Comedy Drama Drama Drama
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,2003,agent cody banks,year_2003 decade_2000s,Action Action Action Adventure Adventure Adventure Children Children Children Fantasy Fantasy Fantasy,,agent cody banks year_2003 decade_2000s Action Action Action Adventure Adventure Adventure Children Children Children Fantasy Fantasy Fantasy
6639,Wait Until Dark (1967),Drama|Thriller,1967,wait until dark,year_1967 decade_1960s,Drama Drama Drama Thriller Thriller Thriller,blindness,wait until dark year_1967 decade_1960s Drama Drama Drama Thriller Thriller Thriller blindness
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,1971,thx 1138,year_1971 decade_1970s,Action Action Action Adventure Adventure Adventure Drama Drama Drama SciFi SciFi SciFi,,thx 1138 year_1971 decade_1970s Action Action Action Adventure Adventure Adventure Drama Drama Drama SciFi SciFi SciFi
6659,Tremors (1990),Comedy|Horror|Sci-Fi,1990,tremors,year_1990 decade_1990s,Comedy Comedy Comedy Horror Horror Horror SciFi SciFi SciFi,,tremors year_1990 decade_1990s Comedy Comedy Comedy Horror Horror Horror SciFi SciFi SciFi
6662,"Pink Panther, The (1963)",Comedy|Crime,1963,pink panther the,year_1963 decade_1960s,Comedy Comedy Comedy Crime Crime Crime,clousseau,pink panther the year_1963 decade_1960s Comedy Comedy Comedy Crime Crime Crime clousseau
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,1976,pink panther strikes again the,year_1976 decade_1970s,Comedy Comedy Comedy Crime Crime Crime,,pink panther strikes again the year_1976 decade_1970s Comedy Comedy Comedy Crime Crime Crime
6664,Commando (1985),Action|Adventure,1985,commando,year_1985 decade_1980s,Action Action Action Adventure Adventure Adventure,,commando year_1985 decade_1980s Action Action Action Adventure Adventure Adventure
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,1972,discreet charm of the bourgeoisie the charme discret de la bourgeoisie le,year_1972 decade_1970s,Comedy Comedy Comedy Drama Drama Drama Fantasy Fantasy Fantasy,,discreet charm of the bourgeoisie the charme discret de la bourgeoisie le year_1972 decade_1970s Comedy Comedy Comedy Drama Drama Drama Fantasy Fantasy Fantasy
6669,Ikiru (1952),Drama,1952,ikiru,year_1952 decade_1950s,Drama Drama Drama,philosophical meditative poignant,ikiru year_1952 decade_1950s Drama Drama Drama philosophical meditative poignant
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,2003,medallion the,year_2003 decade_2000s,Action Action Action Comedy Comedy Comedy Crime Crime Crime Fantasy Fantasy Fantasy,,medallion the year_2003 decade_2000s Action Action Action Comedy Comedy Comedy Crime Crime Crime Fantasy Fantasy Fantasy
6702,Dickie Roberts: Former Child Star (2003),Comedy,2003,dickie roberts former child star,year_2003 decade_2000s,Comedy Comedy Comedy,,dickie roberts former child star year_2003 decade_2000s Comedy Comedy Comedy
6707,Cabin Fever (2002),Horror|Thriller,2002,cabin fever,year_2002 decade_2000s,Horror Horror Horror Thriller Thriller Thriller,,cabin fever year_2002 decade_2000s Horror Horror Horror Thriller Thriller Thriller
6708,Matchstick Men (2003),Comedy|Crime|Drama,2003,matchstick men,year_2003 decade_2000s,Comedy Comedy Comedy Crime Crime Crime Drama Drama Drama,,matchstick men year_2003 decade_2000s Comedy Comedy Comedy Crime Crime Crime Drama Drama Drama
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,2003,once upon a time in mexico,year_2003 decade_2000s,Action Action Action Adventure Adventure Adventure Crime Crime Crime Thriller Thriller Thriller,,once upon a time in mexico year_2003 decade_2000s Action Action Action Adventure Adventure Adventure Crime Crime Crime Thriller Thriller Thriller
6711,Lost in Translation (2003),Comedy|Drama|Romance,2003,lost in translation,year_2003 decade_2000s,Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance,atmospheric,lost in translation year_2003 decade_2000s Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance atmospheric
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,2001,millennium actress sennen joy,year_2001 decade_2000s,Animation Animation Animation Drama Drama Drama Romance Romance Romance,,millennium actress sennen joy year_2001 decade_2000s Animation Animation Animation Drama Drama Drama Romance Romance Romance
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,1991,once upon a time in china wong fei hung,year_1991 decade_1990s,Action Action Action Adventure Adventure Adventure Drama Drama Drama,,once upon a time in china wong fei hung year_1991 decade_1990s Action Action Action Adventure Adventure Adventure Drama Drama Drama
6724,Paper Moon (1973),Comedy|Crime|Drama,1973,paper moon,year_1973 decade_1970s,Comedy Comedy Comedy Crime Crime Crime Drama Drama Drama,,paper moon year_1973 decade_1970s Comedy Comedy Comedy Crime Crime Crime Drama Drama Drama
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,1985,day of the dead,year_1985 decade_1980s,Horror Horror Horror SciFi SciFi SciFi Thriller Thriller Thriller,,day of the dead year_1985 decade_1980s Horror Horror Horror SciFi SciFi SciFi Thriller Thriller Thriller
6753,Secondhand Lions (2003),Children|Comedy|Drama,2003,secondhand lions,year_2003 decade_2000s,Children Children Children Comedy Comedy Comedy Drama Drama Drama,animal movie,secondhand lions year_2003 decade_2000s Children Children Children Comedy Comedy Comedy Drama Drama Drama animal movie
6754,Underworld (2003),Action|Fantasy|Horror,2003,underworld,year_2003 decade_2000s,Action Action Action Fantasy Fantasy Fantasy Horror Horror Horror,,underworld year_2003 decade_2000s Action Action Action Fantasy Fantasy Fantasy Horror Horror Horror
6755,Bubba Ho-tep (2002),Comedy|Horror,2002,bubba ho tep,year_2002 decade_2000s,Comedy Comedy Comedy Horror Horror Horror,,bubba ho tep year_2002 decade_2000s Comedy Comedy Comedy Horror Horror Horror
6763,Duplex (2003),Comedy|Crime,2003,duplex,year_2003 decade_2000s,Comedy Comedy Comedy Crime Crime Crime,,duplex year_2003 decade_2000s Comedy Comedy Comedy Crime Crime Crime
6764,"Rundown, The (2003)",Action|Adventure|Comedy,2003,rundown the,year_2003 decade_2000s,Action Action Action Adventure Adventure Adventure Comedy Comedy Comedy,,rundown the year_2003 decade_2000s Action Action Action Adventure Adventure Adventure Comedy Comedy Comedy
